clade_name	clade_taxid	ERR1190976.metaphlan4.abundance.profile	ERR1190975.metaphlan4.abundance.profile	ERR1190974.metaphlan4.abundance.profile	ERR1190973.metaphlan4.abundance.profile	ERR1190972.metaphlan4.abundance.profile	ERR1190971.metaphlan4.abundance.profile	ERR1190970.metaphlan4.abundance.profile	ERR1190969.metaphlan4.abundance.profile	ERR1190968.metaphlan4.abundance.profile	ERR1190967.metaphlan4.abundance.profile	ERR1190966.metaphlan4.abundance.profile	ERR1190965.metaphlan4.abundance.profile	ERR1190964.metaphlan4.abundance.profile	ERR1190963.metaphlan4.abundance.profile	ERR1190962.metaphlan4.abundance.profile	ERR1190961.metaphlan4.abundance.profile	ERR1190960.metaphlan4.abundance.profile	ERR1190959.metaphlan4.abundance.profile	ERR1190958.metaphlan4.abundance.profile	ERR1190957.metaphlan4.abundance.profile	ERR1190956.metaphlan4.abundance.profile	ERR1190955.metaphlan4.abundance.profile	ERR1190954.metaphlan4.abundance.profile	ERR1190953.metaphlan4.abundance.profile	ERR1190952.metaphlan4.abundance.profile	ERR1190951.metaphlan4.abundance.profile	ERR1190950.metaphlan4.abundance.profile	ERR1190949.metaphlan4.abundance.profile	ERR1190948.metaphlan4.abundance.profile	ERR1190947.metaphlan4.abundance.profile	ERR1190946.metaphlan4.abundance.profile	ERR1190945.metaphlan4.abundance.profile	ERR1190944.metaphlan4.abundance.profile	ERR1190943.metaphlan4.abundance.profile	ERR1190942.metaphlan4.abundance.profile	ERR1190941.metaphlan4.abundance.profile	ERR1190940.metaphlan4.abundance.profile	ERR1190939.metaphlan4.abundance.profile	ERR1190938.metaphlan4.abundance.profile	ERR1190937.metaphlan4.abundance.profile	ERR1190936.metaphlan4.abundance.profile	ERR1190935.metaphlan4.abundance.profile	ERR1190934.metaphlan4.abundance.profile	ERR1190933.metaphlan4.abundance.profile	ERR1190932.metaphlan4.abundance.profile	ERR1190931.metaphlan4.abundance.profile	ERR1190930.metaphlan4.abundance.profile	ERR1190929.metaphlan4.abundance.profile	ERR1190928.metaphlan4.abundance.profile	ERR1190927.metaphlan4.abundance.profile	ERR1190926.metaphlan4.abundance.profile	ERR1190925.metaphlan4.abundance.profile	ERR1190924.metaphlan4.abundance.profile	ERR1190923.metaphlan4.abundance.profile	ERR1190922.metaphlan4.abundance.profile	ERR1190921.metaphlan4.abundance.profile	ERR1190920.metaphlan4.abundance.profile	ERR1190919.metaphlan4.abundance.profile	ERR1190918.metaphlan4.abundance.profile	ERR1190917.metaphlan4.abundance.profile	ERR1190916.metaphlan4.abundance.profile	ERR1190915.metaphlan4.abundance.profile	ERR1190914.metaphlan4.abundance.profile	ERR1190913.metaphlan4.abundance.profile	ERR1190912.metaphlan4.abundance.profile	ERR1190911.metaphlan4.abundance.profile	ERR1190910.metaphlan4.abundance.profile	ERR1190909.metaphlan4.abundance.profile	ERR1190908.metaphlan4.abundance.profile	ERR1190907.metaphlan4.abundance.profile	ERR1190906.metaphlan4.abundance.profile	ERR1190905.metaphlan4.abundance.profile	ERR1190904.metaphlan4.abundance.profile	ERR1190903.metaphlan4.abundance.profile	ERR1190902.metaphlan4.abundance.profile	ERR1190901.metaphlan4.abundance.profile	ERR1190900.metaphlan4.abundance.profile	ERR1190899.metaphlan4.abundance.profile	ERR1190898.metaphlan4.abundance.profile	ERR1190897.metaphlan4.abundance.profile	ERR1190896.metaphlan4.abundance.profile	ERR1190895.metaphlan4.abundance.profile	ERR1190894.metaphlan4.abundance.profile	ERR1190893.metaphlan4.abundance.profile	ERR1190892.metaphlan4.abundance.profile	ERR1190891.metaphlan4.abundance.profile	ERR1190890.metaphlan4.abundance.profile	ERR1190889.metaphlan4.abundance.profile	ERR1190888.metaphlan4.abundance.profile	ERR1190887.metaphlan4.abundance.profile	ERR1190886.metaphlan4.abundance.profile	ERR1190885.metaphlan4.abundance.profile	ERR1190884.metaphlan4.abundance.profile	ERR1190883.metaphlan4.abundance.profile	ERR1190882.metaphlan4.abundance.profile	ERR1190881.metaphlan4.abundance.profile	ERR1190880.metaphlan4.abundance.profile	ERR1190879.metaphlan4.abundance.profile	ERR1190878.metaphlan4.abundance.profile	ERR1190877.metaphlan4.abundance.profile	ERR1190876.metaphlan4.abundance.profile	ERR1190875.metaphlan4.abundance.profile	ERR1190874.metaphlan4.abundance.profile	ERR1190873.metaphlan4.abundance.profile	ERR1190872.metaphlan4.abundance.profile	ERR1190871.metaphlan4.abundance.profile	ERR1190870.metaphlan4.abundance.profile	ERR1190869.metaphlan4.abundance.profile	ERR1190868.metaphlan4.abundance.profile	ERR1190867.metaphlan4.abundance.profile	ERR1190866.metaphlan4.abundance.profile	ERR1190865.metaphlan4.abundance.profile	ERR1190864.metaphlan4.abundance.profile	ERR1190863.metaphlan4.abundance.profile	ERR1190862.metaphlan4.abundance.profile	ERR1190861.metaphlan4.abundance.profile	ERR1190860.metaphlan4.abundance.profile	ERR1190859.metaphlan4.abundance.profile	ERR1190858.metaphlan4.abundance.profile	ERR1190857.metaphlan4.abundance.profile	ERR1190856.metaphlan4.abundance.profile	ERR1190855.metaphlan4.abundance.profile	ERR1190854.metaphlan4.abundance.profile	ERR1190853.metaphlan4.abundance.profile	ERR1190852.metaphlan4.abundance.profile	ERR1190851.metaphlan4.abundance.profile	ERR1190850.metaphlan4.abundance.profile	ERR1190849.metaphlan4.abundance.profile	ERR1190848.metaphlan4.abundance.profile	ERR1190847.metaphlan4.abundance.profile	ERR1190846.metaphlan4.abundance.profile	ERR1190845.metaphlan4.abundance.profile	ERR1190844.metaphlan4.abundance.profile	ERR1190843.metaphlan4.abundance.profile	ERR1190842.metaphlan4.abundance.profile	ERR1190841.metaphlan4.abundance.profile	ERR1190840.metaphlan4.abundance.profile	ERR1190839.metaphlan4.abundance.profile	ERR1190838.metaphlan4.abundance.profile	ERR1190837.metaphlan4.abundance.profile	ERR1190836.metaphlan4.abundance.profile	ERR1190835.metaphlan4.abundance.profile	ERR1190834.metaphlan4.abundance.profile	ERR1190833.metaphlan4.abundance.profile	ERR1190832.metaphlan4.abundance.profile	ERR1190831.metaphlan4.abundance.profile	ERR1190830.metaphlan4.abundance.profile	ERR1190829.metaphlan4.abundance.profile	ERR1190828.metaphlan4.abundance.profile	ERR1190827.metaphlan4.abundance.profile	ERR1190826.metaphlan4.abundance.profile	ERR1190825.metaphlan4.abundance.profile	ERR1190824.metaphlan4.abundance.profile	ERR1190823.metaphlan4.abundance.profile	ERR1190822.metaphlan4.abundance.profile	ERR1190821.metaphlan4.abundance.profile	ERR1190820.metaphlan4.abundance.profile	ERR1190819.metaphlan4.abundance.profile	ERR1190818.metaphlan4.abundance.profile	ERR1190817.metaphlan4.abundance.profile	ERR1190816.metaphlan4.abundance.profile	ERR1190815.metaphlan4.abundance.profile	ERR1190814.metaphlan4.abundance.profile	ERR1190813.metaphlan4.abundance.profile	ERR1190812.metaphlan4.abundance.profile	ERR1190811.metaphlan4.abundance.profile	ERR1190810.metaphlan4.abundance.profile	ERR1190809.metaphlan4.abundance.profile	ERR1190808.metaphlan4.abundance.profile	ERR1190807.metaphlan4.abundance.profile	ERR1190806.metaphlan4.abundance.profile	ERR1190805.metaphlan4.abundance.profile	ERR1190804.metaphlan4.abundance.profile	ERR1190803.metaphlan4.abundance.profile	ERR1190802.metaphlan4.abundance.profile	ERR1190801.metaphlan4.abundance.profile	ERR1190800.metaphlan4.abundance.profile	ERR1190799.metaphlan4.abundance.profile	ERR1190798.metaphlan4.abundance.profile	ERR1190797.metaphlan4.abundance.profile	ERR1190796.metaphlan4.abundance.profile	ERR1190795.metaphlan4.abundance.profile	ERR1190794.metaphlan4.abundance.profile	ERR1190793.metaphlan4.abundance.profile	ERR1190792.metaphlan4.abundance.profile	ERR1190791.metaphlan4.abundance.profile	ERR1190790.metaphlan4.abundance.profile	ERR1190789.metaphlan4.abundance.profile
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_NSJ_62	2|1239|186801|186802|216572|459786|2763056	0	0	0.00068	0.00123	0	0	0	0	0	0	0	0	0	0	0.00518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00329	0.00253	0.00259	0	0	0	0	0	0	0	0	0	0.00554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205	0	0	0	0	0	0	0	0	0	0	0	0	0.00593	0.0003	0	0	0	0	0	0	0	0	0	0	0.00185	0.02088	0	0	0	0	0	0	0.00142	0.00145	0	0	0	0.00645	0	0	0.00539	0.00479	0	0.01338	0.01544	0.00264	0	0	0	0	0	0	0	0	0	0	0	0	0.00343	0.00687	0	0.03635	0	0	0.00856	0.00662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02545	0	0.0037	0	0	0	0	0	0	0	0	0	0	0.00083	0.00326	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_NSJ_62|t__SGB79833	2|1239|186801|186802|216572|459786|2763056|	0	0	0.00068	0.00123	0	0	0	0	0	0	0	0	0	0	0.00518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00329	0.00253	0.00259	0	0	0	0	0	0	0	0	0	0.00554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205	0	0	0	0	0	0	0	0	0	0	0	0	0.00593	0.0003	0	0	0	0	0	0	0	0	0	0	0.00185	0.02088	0	0	0	0	0	0	0.00142	0.00145	0	0	0	0.00645	0	0	0.00539	0.00479	0	0.01338	0.01544	0.00264	0	0	0	0	0	0	0	0	0	0	0	0	0.00343	0.00687	0	0.03635	0	0	0.00856	0.00662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02545	0	0.0037	0	0	0	0	0	0	0	0	0	0	0.00083	0.00326	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_PC13	2|1239|186801|186802|216572|459786|1855299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029	0.00049	0	0	0	0	0	0	0	0	0	0.00068	0	0	0	0.00023	0	0	0	0	0	0	0	0	0.00056	0.00108	0	0	0.00114	0.00392	0	0	0	0	0	0	0.00058	0	0	0.00158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-05	9e-05	0.00033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00171	3e-05	0.00337	0	0	0	0	0	0	0.0019	0.00366	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_PC13|t__SGB7258	2|1239|186801|186802|216572|459786|1855299|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029	0.00049	0	0	0	0	0	0	0	0	0	0.00068	0	0	0	0.00023	0	0	0	0	0	0	0	0	0.00056	0.00108	0	0	0.00114	0.00392	0	0	0	0	0	0	0.00058	0	0	0.00158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-05	9e-05	0.00033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00171	3e-05	0.00337	0	0	0	0	0	0	0.0019	0.00366	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_valericigenes	2|1239|186801|186802|216572|459786|351091	0.00343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0.03801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_valericigenes|t__SGB15076	2|1239|186801|186802|216572|459786|351091|	0.00343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0.03801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified	2|1239|186801|186802|216572|	0.00097	0	0.30268	0.64988	0	0.18562	0	0	0.08515	0.12045	0	0	0.00505	0.00011	0.84544	0.06293	3.05643	1.99051	0	0.007	0.05956	0.77043	0.08835	0.00752	0.24103	0.02598	0	0.02064	0.14457	0.24114	4.47039	3.94982	0.03051	0	0.65378	0	0.01344	0.07746	0.00227	0.00875	0.13975	0.26292	0.05208	0.0595	0.04816	0.92736	0	0.00242	0.05618	0.14997	0.05626	0.21521	0	0	0	0.02411	0	0.0562	0	0	0	0	0.00086	0.03908	0.63353	0.06838	0.01447	0.73826	0	0	0	0	0	0	0.03344	0.06756	0.0072	0.05655	0	1.55275	0.13585	0.10819	0	0.0049	0.03404	0.01796	0	3.50473	0.01147	0	0	0.02839	0.07388	0.12593	0	0	0.00339	0	0	0.00296	0.14929	2.02334	0.35367	0.03787	0.0086	0.56655	0	0	0.21384	3.10001	0.00477	0.79959	0.29155	0.81866	0.01932	0.17435	0	0.00425	0	0	0.00011	0.1387	0.0054	0.00874	0.24003	0.28813	0.2653	0.63234	0	0.08607	0.00555	0.0859	0.00957	1.41817	0	0.01574	0.04537	0.0397	0.08168	0.01876	0.02512	0.03002	0.14315	1.21984	0.02366	0.02952	0	0	0	0	0.02999	1.08562	0.03452	0.12683	0.20974	0.12479	0.00317	0	0.03748	0.00136	0.00331	0	0.00627	0.0957	0.24375	1.02893	0.02405	0.29009	0	0.00089	0	0	0.06953	0.04105	0.02503	0.06393	2.6112	0.19403	0.01049	0.07719	0.00013	0	0	0	0.02324	0.00792	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Clostridium_leptum	2|1239|186801|186802|216572||1535	0.00097	0	0.00333	0.0033	0	0.06278	0	0	0.0776	0.11759	0	0	0	0	0.03282	9e-05	0.17895	0.10396	0	0.007	0.01913	0.06518	0.03177	0.00386	0.00497	0.0023	0	0	0.13797	0.21075	0	0.00436	0.01405	0	0	0	4e-05	0.00823	0.00054	0.00805	0.00184	0.18192	0.01055	0.00419	0.00867	0.02377	0	0.00242	0.00354	0.01207	0	0.06901	0	0	0	0.0027	0	0.00486	0	0	0	0	0	0.00113	0.55928	0.00665	0	0.00966	0	0	0	0	0	0	0.0181	0.02083	0.00471	0.02109	0	0	0.00341	0.02457	0	0.00442	0.00365	0.00282	0	0.00544	0.01124	0	0	0.01191	0.04206	0.00671	0	0	0.00339	0	0	0	0.00882	0.02032	0.02366	0.00494	0	0.00197	0	0	0.01821	0.00065	0	0.02959	0.17992	0.00465	0.00801	0.01789	0	0.00425	0	0	0.00011	0.01889	0	0	0.00697	0.28441	0.00733	0.06855	0	0.00281	0.00538	0.05397	0	0.00112	0	0.01574	0.01558	0.02112	0.08168	0.01876	0	0.00555	0	0.00151	0.00152	0.00107	0	0	0	0	0.02037	0.03015	0.01523	0.00047	0.07412	0.01886	0	0	0.00505	0	0	0	0	0.00992	0.00816	0.00536	0.0008	0.02062	0	0	0	0	0.00175	0.0031	0.02329	0.01276	2.4211	0.00111	0	0.00444	0	0	0	0	0.00101	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Clostridium_leptum|t__SGB14853	2|1239|186801|186802|216572||1535|	0.00097	0	0.00333	0.0033	0	0.06278	0	0	0.0776	0.11759	0	0	0	0	0.03282	9e-05	0.17895	0.10396	0	0.007	0.01913	0.06518	0.03177	0.00386	0.00497	0.0023	0	0	0.13797	0.21075	0	0.00436	0.01405	0	0	0	4e-05	0.00823	0.00054	0.00805	0.00184	0.18192	0.01055	0.00419	0.00867	0.02377	0	0.00242	0.00354	0.01207	0	0.06901	0	0	0	0.0027	0	0.00486	0	0	0	0	0	0.00113	0.55928	0.00665	0	0.00966	0	0	0	0	0	0	0.0181	0.02083	0.00471	0.02109	0	0	0.00341	0.02457	0	0.00442	0.00365	0.00282	0	0.00544	0.01124	0	0	0.01191	0.04206	0.00671	0	0	0.00339	0	0	0	0.00882	0.02032	0.02366	0.00494	0	0.00197	0	0	0.01821	0.00065	0	0.02959	0.17992	0.00465	0.00801	0.01789	0	0.00425	0	0	0.00011	0.01889	0	0	0.00697	0.28441	0.00733	0.06855	0	0.00281	0.00538	0.05397	0	0.00112	0	0.01574	0.01558	0.02112	0.08168	0.01876	0	0.00555	0	0.00151	0.00152	0.00107	0	0	0	0	0.02037	0.03015	0.01523	0.00047	0.07412	0.01886	0	0	0.00505	0	0	0	0	0.00992	0.00816	0.00536	0.0008	0.02062	0	0	0	0	0.00175	0.0031	0.02329	0.01276	2.4211	0.00111	0	0.00444	0	0	0	0	0.00101	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Clostridium_methylpentosum	2|1239|186801|186802|216572||84026	0	0	0	0	0	0	0	0	0.00029	0	0	0	0	0	0	0	0.00103	0	0	0	0	0.00068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00047	0	0	0	0	0	0	0	0.00336	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014	0	0	0	0	0	0	0.00235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00245	0	0	0	0	0	0	0	0	0	0	0	4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00459	0.00136	0	0	0	9e-05	0	0	0	0	0	0	0	0	0	0	5e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Clostridium_methylpentosum|t__SGB14962	2|1239|186801|186802|216572||84026|	0	0	0	0	0	0	0	0	0.00029	0	0	0	0	0	0	0	0.00103	0	0	0	0	0.00068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00047	0	0	0	0	0	0	0	0.00336	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014	0	0	0	0	0	0	0.00235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00245	0	0	0	0	0	0	0	0	0	0	0	4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00459	0.00136	0	0	0	9e-05	0	0	0	0	0	0	0	0	0	0	5e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Eubacterium_siraeum	2|1239|186801|186802|216572||39492	0	0	0.23142	0.4336	0	0	0	0	0	0	0	0	0	0	0.01798	0	2.86001	1.85445	0	0	0.01415	0	0.00848	0	0.20725	0	0	0	0	0	0	0.00623	0	0	0.65378	0	0	0	0	0	0	0	0	0.00942	0.03949	0.90359	0	0	0.00918	0.04197	0	0	0	0	0	0	0	0.02212	0	0	0	0	0	0	0	0	0	0.6496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00285	0	0	0.09338	0	0	0	0	0	0	0	0	0	0	0	0	0.12512	1.92848	0.30939	0.03294	0	0	0	0	0.179	3.07246	0	0.05553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234	0.5573	0	0.01495	0	0	0	1.2655	0	0	0	0	0	0	0	0	0	0.98765	0	0	0	0	0	0	0	1.02969	0	0	0.06409	0.08843	0	0	0.02785	0	0	0	0	0	0.22906	0.29578	0.00176	0.23672	0	0	0	0	0	0	0	0	0.16786	0.16252	0	0.01734	0	0	0	0	0.00808	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Eubacterium_siraeum|t__SGB4198	2|1239|186801|186802|216572||39492|	0	0	0.23142	0.4336	0	0	0	0	0	0	0	0	0	0	0.01798	0	2.86001	1.85445	0	0	0.01415	0	0.00848	0	0.20725	0	0	0	0	0	0	0.00623	0	0	0.65378	0	0	0	0	0	0	0	0	0.00942	0.03949	0.90359	0	0	0.00918	0.04197	0	0	0	0	0	0	0	0.02212	0	0	0	0	0	0	0	0	0	0.6496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00285	0	0	0.09338	0	0	0	0	0	0	0	0	0	0	0	0	0.12512	1.92848	0.30939	0.03294	0	0	0	0	0.179	3.07246	0	0.05553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234	0.5573	0	0.01495	0	0	0	1.2655	0	0	0	0	0	0	0	0	0	0.98765	0	0	0	0	0	0	0	1.02969	0	0	0.06409	0.08843	0	0	0.02785	0	0	0	0	0	0.22906	0.29578	0.00176	0.23672	0	0	0	0	0	0	0	0	0.16786	0.16252	0	0.01734	0	0	0	0	0.00808	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Oscillospiraceae_bacterium	2|1239|186801|186802|216572||2485925	0	0	0	0.11714	0	0	0	0	0	0	0	0	0	0	0.14399	0	0	0	0	0	0.00319	0.68001	0	0	0	0	0	0	0	0	4.14674	3.84491	0.00033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52168	0	0	0	0	0	0	0	3.25903	0	0	0	0	0	0.04993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204	0	0	0	0	0	0	0	0	0	0	0	0.04954	0	0	0	0	0.00013	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Oscillospiraceae_bacterium_BX1	2|1239|186801|186802|216572||2763673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Oscillospiraceae_bacterium_BX1|t__SGB53461	2|1239|186801|186802|216572||2763673|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
